StudentID,IAT1,IAT2,Model_Mark,Prev_Year_Label,Label
S050828,98,86,28,Good,Good
S050829,76,78,55,Average,Average
S050830,47,99,75,Average,Average
S050831,55,40,44,Good,Poor
S050832,27,58,88,Good,Good
S050833,46,52,85,Good,Poor
S050834,86,35,99,Good,Good
S050835,25,37,73,Poor,Good
S050836,87,47,58,NIL,Good
S050837,26,66,52,Average,Good
S050838,82,94,33,Average,Poor
S050839,66,36,72,Poor,Poor
S050840,69,27,72,Average,Good
S050841,55,36,67,Average,Good
S050842,30,70,89,Average,Good
S050843,99,21,90,Good,Average
S050844,31,39,53,Poor,Good
S050845,32,83,65,NIL,Poor
S050846,67,20,33,NIL,Average
S050847,22,43,40,Good,Good
S050848,25,64,30,Poor,Good
S050849,54,39,99,NIL,Poor
S050850,88,21,85,NIL,Average
S050851,55,68,51,NIL,Good
S050852,28,68,90,Average,Poor
S050853,75,39,22,Poor,Good
S050854,94,73,23,Average,Good
S050855,39,77,44,Poor,Poor
S050856,100,49,80,Average,Good
S050857,51,52,78,Good,Average
S050858,47,56,55,NIL,Average
S050859,91,61,34,NIL,Poor
S050860,42,99,69,Good,Poor
S050861,61,30,92,NIL,Poor
S050862,92,78,89,Poor,Poor
S050863,79,44,66,NIL,Poor
S050864,65,59,42,Average,Good
S050865,76,29,97,Poor,Average
S050866,71,62,85,NIL,Poor
S050867,71,95,21,NIL,Average
S050868,34,84,65,Good,Average
S050869,36,26,87,Average,Average
S050870,70,81,60,Good,Average
S050871,42,37,40,Good,Poor
S050872,43,56,92,NIL,Average
S050873,29,37,28,NIL,Poor
S050874,50,30,81,Poor,Average
S050875,42,90,22,NIL,Average
S050876,89,91,56,Average,Poor
S050877,26,40,62,Average,Good
S050878,87,59,54,NIL,Good
S050879,46,51,65,Poor,Poor
S050880,64,33,25,NIL,Good
S050881,97,74,50,NIL,Good
S050882,32,73,55,NIL,Poor
S050883,91,26,38,Good,Good
S050884,73,20,76,Good,Poor
S050885,87,75,68,NIL,Poor
S050886,68,91,79,Good,Average
S050887,49,45,37,Good,Poor
S050888,23,65,86,Good,Good
S050889,77,96,58,Good,Good
S050890,23,93,80,Average,Average
S050891,38,32,31,Poor,Good
S050892,39,86,23,Good,Poor
S050893,29,84,31,Good,Good
S050894,57,63,96,Good,Poor
S050895,65,36,46,Good,Poor
S050896,83,61,21,NIL,Average
S050897,27,29,92,Poor,Average
S050898,85,65,68,Good,Good
S050899,20,90,55,NIL,Average
S050900,58,100,74,NIL,Good
S050901,72,22,66,Average,Poor
S050902,76,50,100,NIL,Average
S050903,69,30,42,Poor,Poor
S050904,92,71,51,Poor,Poor
S050905,27,43,24,NIL,Average
S050906,92,66,22,NIL,Average
S050907,27,39,71,NIL,Good
S050908,42,94,90,NIL,Poor
S050909,48,46,71,Good,Poor
S050910,59,46,22,Average,Good
S050911,85,51,90,Average,Good
S050912,55,69,48,Good,Good
S050913,31,45,92,Average,Poor
S050914,75,47,56,NIL,Poor
S050915,89,30,72,NIL,Poor
S050916,99,21,40,Poor,Good
S050917,63,59,43,NIL,Poor
S050918,100,47,58,NIL,Good
S050919,71,82,62,Average,Good
S050920,53,70,70,NIL,Average
S050921,51,38,67,Poor,Good
S050922,62,22,63,NIL,Good
S050923,79,71,39,Average,Average
S050924,49,92,73,Poor,Good
S050925,67,76,51,NIL,Poor
S050926,67,51,70,Average,Poor
S050927,51,87,36,Poor,Good
S050928,41,33,88,NIL,Good
S050929,79,82,95,Good,Good
S050930,20,58,93,Good,Poor
S050931,23,67,70,NIL,Average
S050932,60,58,28,Poor,Average
S050933,22,80,53,Good,Average
S050934,74,41,27,Poor,Average
S050935,75,28,42,Poor,Poor
S050936,49,82,31,NIL,Average
S050937,76,97,69,Average,Average
S050938,31,55,33,Good,Good
S050939,81,59,69,Average,Good
S050940,96,69,60,Good,Good
S050941,88,68,38,NIL,Good
S050942,80,84,85,Poor,Poor
S050943,95,100,100,Poor,Good
S050944,62,46,52,Average,Poor
S050945,99,60,79,NIL,Poor
S050946,67,92,56,NIL,Poor
S050947,91,58,48,NIL,Average
S050948,76,49,33,NIL,Good
S050949,91,79,32,NIL,Poor
S050950,95,84,78,NIL,Good
S050951,83,80,91,NIL,Poor
S050952,94,99,69,Good,Poor
S050953,43,65,49,NIL,Average
S050954,77,92,71,Average,Average
S050955,22,79,37,Average,Average
S050956,59,58,60,Average,Average
S050957,100,21,23,Average,Poor
S050958,57,39,48,Good,Good
S050959,71,74,25,NIL,Poor
S050960,64,29,98,Good,Good
S050961,54,53,27,Average,Poor
S050962,100,85,53,NIL,Average
S050963,85,27,44,Good,Poor
S050964,29,97,73,Good,Poor
S050965,50,99,44,Good,Poor
S050966,49,83,79,Good,Average
S050967,36,67,32,Good,Average
S050968,29,20,48,Average,Poor
S050969,70,24,24,NIL,Average
S050970,63,86,62,Poor,Good
S050971,30,37,59,Poor,Good
S050972,40,88,68,NIL,Average
S050973,92,60,70,Poor,Average
S050974,92,21,96,Good,Good
S050975,85,54,40,Good,Average
S050976,77,92,61,Average,Good
S050977,60,71,81,Poor,Average
S050978,38,71,60,Good,Average
S050979,34,86,95,Good,Good
S050980,85,38,98,Average,Good
S050981,74,27,57,NIL,Poor
S050982,98,46,64,NIL,Average
S050983,59,82,63,Poor,Good
S050984,51,49,56,NIL,Average
S050985,33,59,70,NIL,Poor
S050986,99,32,100,NIL,Poor
S050987,87,69,48,NIL,Good
S050988,30,64,82,Average,Poor
S050989,51,44,89,Poor,Poor
S050990,83,95,85,Average,Good
S050991,79,72,67,Good,Good
S050992,99,95,82,Good,Average
S050993,69,41,95,NIL,Average
S050994,87,48,97,Good,Poor
S050995,71,58,32,NIL,Poor
S050996,42,30,29,Good,Good
S050997,22,58,93,Poor,Poor
S050998,95,83,48,Poor,Average
S050999,65,90,96,Average,Good
S051000,74,99,69,Good,Poor
