StudentID,IAT1,IAT2,Model_Mark,Prev_Year_Label,Label
S060828,90,56,24,Good,Poor
S060829,62,66,93,Average,Good
S060830,67,96,100,Average,Poor
S060831,54,91,70,NIL,Average
S060832,66,63,98,Poor,Poor
S060833,87,95,54,Average,Average
S060834,69,57,29,Average,Average
S060835,44,93,34,Good,Poor
S060836,26,70,41,Good,Poor
S060837,53,23,76,Good,Good
S060838,32,97,86,Average,Good
S060839,24,32,68,Good,Average
S060840,41,98,78,Average,Good
S060841,48,96,51,Average,Good
S060842,62,58,76,NIL,Average
S060843,80,66,28,Average,Poor
S060844,85,60,38,Good,Poor
S060845,41,99,87,Poor,Average
S060846,33,95,54,Average,Good
S060847,62,48,59,Good,Average
S060848,85,63,41,Average,Good
S060849,47,93,79,Average,Poor
S060850,82,33,77,Good,Poor
S060851,31,52,96,Poor,Average
S060852,74,72,80,Poor,Good
S060853,83,21,92,Average,Good
S060854,58,71,80,Good,Poor
S060855,65,100,29,NIL,Good
S060856,96,26,20,NIL,Poor
S060857,40,60,33,NIL,Poor
S060858,44,84,30,NIL,Average
S060859,75,38,51,Poor,Poor
S060860,83,24,77,Good,Good
S060861,63,75,39,Average,Average
S060862,77,69,25,Average,Good
S060863,53,58,38,NIL,Average
S060864,57,20,74,Average,Average
S060865,86,78,37,Good,Poor
S060866,42,31,89,NIL,Good
S060867,80,20,21,Poor,Good
S060868,79,57,51,Good,Poor
S060869,72,30,40,Poor,Good
S060870,36,56,71,Poor,Average
S060871,48,67,26,NIL,Good
S060872,32,22,50,NIL,Poor
S060873,27,58,62,NIL,Poor
S060874,31,81,32,Good,Good
S060875,35,84,23,Good,Good
S060876,37,65,90,Good,Poor
S060877,41,54,22,Average,Poor
S060878,53,40,36,Average,Poor
S060879,37,72,98,Good,Poor
S060880,85,78,32,Good,Average
S060881,40,31,35,NIL,Average
S060882,52,75,98,Average,Good
S060883,21,45,65,Good,Average
S060884,20,28,23,Average,Average
S060885,38,99,34,Poor,Good
S060886,53,79,99,Good,Average
S060887,42,95,34,Good,Poor
S060888,42,97,20,Poor,Poor
S060889,46,24,89,Average,Average
S060890,21,63,37,Average,Average
S060891,41,92,69,NIL,Poor
S060892,22,55,59,Average,Good
S060893,58,81,54,Poor,Good
S060894,73,79,89,Average,Good
S060895,68,81,56,Average,Average
S060896,53,27,39,Average,Average
S060897,47,69,73,NIL,Poor
S060898,52,93,94,Good,Good
S060899,36,89,60,NIL,Poor
S060900,65,20,49,Good,Poor
S060901,84,34,84,Average,Good
S060902,23,79,25,NIL,Good
S060903,94,86,88,Good,Average
S060904,94,30,73,Poor,Good
S060905,82,55,53,NIL,Good
S060906,22,34,34,NIL,Average
S060907,34,50,22,Poor,Good
S060908,30,87,35,Average,Good
S060909,49,99,97,NIL,Poor
S060910,93,58,64,NIL,Poor
S060911,94,91,79,Good,Average
S060912,99,67,96,NIL,Average
S060913,87,77,87,Good,Poor
S060914,32,93,46,Poor,Poor
S060915,51,89,98,Good,Poor
S060916,62,66,81,Average,Average
S060917,57,82,78,NIL,Good
S060918,56,42,92,Average,Poor
S060919,40,58,82,Poor,Poor
S060920,89,93,74,Good,Good
S060921,51,42,85,Good,Poor
S060922,41,53,72,Poor,Average
S060923,67,98,71,Poor,Good
S060924,31,34,97,Average,Poor
S060925,28,35,25,NIL,Good
S060926,92,61,59,Poor,Good
S060927,20,84,20,Poor,Good
S060928,66,88,61,Average,Average
S060929,71,57,24,Good,Good
S060930,40,54,47,Poor,Average
S060931,23,54,67,Good,Poor
S060932,56,97,100,Good,Average
S060933,86,23,32,NIL,Poor
S060934,88,53,27,NIL,Poor
S060935,94,79,43,Poor,Good
S060936,54,62,21,Good,Average
S060937,91,27,96,Average,Average
S060938,48,70,72,NIL,Average
S060939,30,75,76,Average,Good
S060940,82,74,78,Average,Average
S060941,37,88,25,Average,Poor
S060942,29,76,83,Good,Good
S060943,52,91,50,Poor,Average
S060944,89,86,43,NIL,Poor
S060945,51,67,69,Good,Poor
S060946,62,27,43,Average,Poor
S060947,97,42,68,Good,Poor
S060948,50,93,30,Average,Good
S060949,80,72,63,Good,Average
S060950,59,49,62,Good,Poor
S060951,41,70,59,Good,Average
S060952,37,20,49,Average,Average
S060953,66,61,96,NIL,Good
S060954,61,69,27,Good,Good
S060955,61,36,60,Poor,Average
S060956,87,74,91,Good,Poor
S060957,54,84,76,Poor,Good
S060958,38,35,71,Poor,Poor
S060959,25,63,50,Poor,Good
S060960,37,51,34,Good,Average
S060961,22,24,53,Average,Average
S060962,35,72,83,Good,Good
S060963,32,90,25,Average,Average
S060964,72,72,84,Average,Poor
S060965,22,30,55,Good,Average
S060966,40,36,45,NIL,Poor
S060967,64,25,96,Good,Good
S060968,45,99,50,Average,Average
S060969,21,44,30,Good,Average
S060970,91,76,50,Poor,Good
S060971,97,81,22,Poor,Poor
S060972,72,54,35,NIL,Good
S060973,90,31,81,Good,Poor
S060974,98,37,29,Poor,Average
S060975,50,86,95,Average,Poor
S060976,88,93,25,Good,Good
S060977,85,93,81,Good,Poor
S060978,37,85,59,Good,Good
S060979,97,65,53,Good,Good
S060980,63,47,68,Average,Good
S060981,69,78,97,Poor,Average
S060982,56,28,59,Average,Poor
S060983,73,45,36,NIL,Average
S060984,46,97,93,Good,Good
S060985,28,96,68,Good,Good
S060986,34,39,36,Good,Average
S060987,77,31,52,Average,Average
S060988,85,91,60,Average,Good
S060989,84,65,25,Good,Poor
S060990,57,29,94,Good,Poor
S060991,90,99,51,Average,Good
S060992,75,80,51,Good,Poor
S060993,21,44,99,Average,Average
S060994,59,21,23,Average,Average
S060995,59,56,80,Average,Average
S060996,98,72,39,Average,Average
S060997,45,36,76,Good,Average
S060998,96,31,90,Good,Poor
S060999,87,75,81,Average,Average
S061000,72,77,48,Good,Poor
