StudentID,IAT1,IAT2,Model_Mark,Prev_Year_Label,Label
S010829,82,31,58,Poor,Poor
S010830,54,59,41,NIL,Average
S010831,47,22,96,Good,Good
S010832,93,33,42,Average,Good
S010833,94,35,63,Poor,Poor
S010834,60,74,59,NIL,Average
S010835,49,73,59,Poor,Poor
S010836,59,80,90,NIL,Poor
S010837,91,51,41,Average,Good
S010838,83,96,71,Average,Good
S010839,26,48,29,Average,Average
S010840,40,40,84,Average,Good
S010841,39,40,27,Average,Average
S010842,29,20,51,Good,Average
S010843,57,36,53,Good,Poor
S010844,42,45,80,Good,Poor
S010845,36,90,67,Poor,Poor
S010846,43,45,21,Average,Good
S010847,84,100,72,NIL,Good
S010848,96,55,34,Poor,Good
S010849,28,98,31,NIL,Poor
S010850,73,50,37,Average,Average
S010851,81,63,47,Poor,Poor
S010852,46,20,82,NIL,Poor
S010853,48,49,30,Poor,Good
S010854,80,33,26,NIL,Average
S010855,45,91,69,Good,Good
S010856,43,95,52,Average,Poor
S010857,65,77,82,Good,Average
S010858,91,24,47,Average,Good
S010859,20,52,25,Good,Average
S010860,32,69,66,Average,Good
S010861,87,75,33,Good,Poor
S010862,72,91,69,Poor,Good
S010863,56,65,80,Poor,Poor
S010864,21,42,41,Average,Good
S010865,62,60,41,Average,Poor
S010866,77,46,43,Good,Average
S010867,25,56,84,Average,Good
S010868,43,41,79,Good,Poor
S010869,58,50,90,NIL,Good
S010870,44,24,67,Poor,Poor
S010871,66,83,74,Poor,Good
S010872,100,30,67,Average,Poor
S010873,41,20,56,Poor,Poor
S010874,22,92,88,Poor,Good
S010875,25,60,60,Good,Average
S010876,54,76,70,Average,Good
S010877,60,38,95,Average,Average
S010878,88,68,75,Poor,Good
S010879,77,56,63,Average,Good
S010880,22,68,30,Average,Poor
S010881,98,51,52,NIL,Good
S010882,81,85,64,Good,Good
S010883,45,23,94,Average,Good
S010884,97,20,77,Good,Average
S010885,99,92,43,Average,Good
S010886,67,42,25,Good,Average
S010887,29,41,22,Good,Average
S010888,48,66,64,Poor,Good
S010889,100,37,48,Poor,Average
S010890,97,31,36,Average,Good
S010891,90,65,72,Poor,Average
S010892,34,39,96,Poor,Good
S010893,27,47,78,Good,Good
S010894,90,27,56,Good,Average
S010895,24,62,32,Average,Average
S010896,24,36,33,NIL,Poor
S010897,75,28,38,Good,Average
S010898,82,91,59,Poor,Poor
S010899,47,57,53,Good,Average
S010900,87,37,72,Poor,Average
S010901,38,70,28,Poor,Good
S010902,37,36,23,Poor,Poor
S010903,71,85,67,Good,Good
S010904,71,42,29,Good,Average
S010905,98,76,81,NIL,Good
S010906,93,78,70,Poor,Good
S010907,24,66,54,Good,Average
S010908,84,21,84,Average,Average
S010909,72,69,68,Average,Average
S010910,49,58,85,Good,Good
S010911,64,78,41,Good,Good
S010912,66,22,97,NIL,Good
S010913,45,46,72,Average,Good
S010914,87,24,77,Average,Poor
S010915,99,58,48,Good,Poor
S010916,29,23,70,Poor,Average
S010917,57,50,93,NIL,Average
S010918,52,92,54,Good,Average
S010919,78,54,39,NIL,Average
S010920,44,69,56,NIL,Poor
S010921,89,44,50,NIL,Average
S010922,47,74,44,NIL,Average
S010923,50,82,43,Poor,Poor
S010924,50,59,57,Good,Good
S010925,30,63,79,Good,Average
S010926,98,68,94,Good,Good
S010927,78,30,73,Poor,Poor
S010928,44,62,27,Poor,Poor
S010929,87,88,66,Poor,Good
S010930,38,52,72,Poor,Poor
S010931,100,52,30,Average,Good
S010932,82,96,47,NIL,Average
S010933,80,75,42,Average,Average
S010934,23,30,49,Poor,Average
S010935,72,39,95,Poor,Average
S010936,52,20,39,NIL,Good
S010937,71,62,91,Good,Average
S010938,100,100,65,NIL,Good
S010939,37,20,100,Average,Good
S010940,45,38,83,NIL,Poor
S010941,21,36,88,Poor,Good
S010942,65,43,51,NIL,Poor
S010943,51,56,43,Good,Good
S010944,41,71,98,Good,Average
S010945,60,84,65,Poor,Average
S010946,32,92,99,NIL,Average
S010947,60,51,36,Average,Good
S010948,62,43,37,Average,Average
S010949,68,99,86,Poor,Good
S010950,35,61,46,Average,Average
S010951,84,95,75,NIL,Good
S010952,31,67,90,NIL,Poor
S010953,54,97,87,Average,Poor
S010954,27,32,95,Average,Poor
S010955,100,24,75,Good,Good
S010956,43,21,83,Average,Good
S010957,75,33,90,Good,Average
S010958,85,25,89,Good,Average
S010959,85,90,23,Good,Poor
S010960,99,82,44,Poor,Poor
S010961,73,66,59,Poor,Good
S010962,61,71,57,Good,Average
S010963,41,89,65,Good,Average
S010964,48,41,23,Poor,Poor
S010965,30,90,93,NIL,Poor
S010966,76,89,83,Poor,Poor
S010967,87,62,98,Average,Average
S010968,93,91,37,Average,Poor
S010969,80,72,34,Poor,Average
S010970,28,30,90,Average,Poor
S010971,89,46,25,Average,Poor
S010972,79,52,55,Average,Average
S010973,60,31,31,Poor,Average
S010974,60,74,77,Average,Poor
S010975,54,34,63,Good,Poor
S010976,61,89,83,Good,Poor
S010977,61,39,38,Average,Poor
S010978,93,85,99,Poor,Average
S010979,69,41,74,Good,Poor
S010980,85,28,32,Average,Average
S010981,31,56,32,Poor,Average
S010982,61,94,26,Good,Average
S010983,35,87,49,Poor,Poor
S010984,39,69,59,NIL,Poor
S010985,57,86,64,NIL,Average
S010986,67,82,74,Poor,Average
S010987,26,85,44,Poor,Poor
S010988,70,90,65,Good,Good
S010989,44,57,44,NIL,Average
S010990,96,93,99,NIL,Good
S010991,24,52,95,NIL,Good
S010992,99,58,52,Average,Good
S010993,29,22,49,Good,Poor
S010994,48,54,75,Average,Good
S010995,72,37,80,Good,Good
S010996,82,23,78,Average,Good
S010997,37,100,81,Average,Average
S010998,73,47,72,NIL,Good
S010999,30,89,62,Good,Poor
S011000,34,63,100,Poor,Average
