StudentID,IAT1,IAT2,Model_Mark,Prev_Year_Label,Label
S080826,82,96,87,Good,Good
S080827,68,23,70,Poor,Good
S080828,31,38,52,Average,Average
S080829,43,71,82,Poor,Average
S080830,67,98,49,Poor,Good
S080831,35,99,61,Poor,Poor
S080832,87,99,64,Good,Poor
S080833,97,86,65,Good,Poor
S080834,93,87,63,Good,Good
S080835,96,85,27,Good,Poor
S080836,26,38,26,Poor,Average
S080837,28,88,91,Poor,Average
S080838,94,47,50,Good,Good
S080839,55,31,76,Average,Good
S080840,74,87,48,NIL,Poor
S080841,65,63,77,NIL,Good
S080842,89,50,92,Average,Good
S080843,25,89,77,Poor,Average
S080844,84,83,100,Average,Poor
S080845,25,53,83,Good,Average
S080846,21,33,99,Poor,Average
S080847,25,36,38,NIL,Average
S080848,99,87,58,Good,Average
S080849,25,30,98,Average,Good
S080850,34,98,33,Good,Average
S080851,32,82,41,NIL,Average
S080852,76,52,71,Average,Good
S080853,73,46,70,Good,Average
S080854,28,79,65,Poor,Poor
S080855,20,34,50,Average,Average
S080856,41,64,73,Poor,Poor
S080857,44,92,49,Good,Poor
S080858,36,58,99,Good,Average
S080859,38,83,47,NIL,Poor
S080860,33,96,49,Poor,Average
S080861,48,75,67,Good,Good
S080862,81,100,29,Good,Good
S080863,83,43,54,Poor,Average
S080864,32,25,74,Poor,Good
S080865,37,70,23,Poor,Good
S080866,27,59,21,NIL,Average
S080867,82,35,30,Average,Poor
S080868,68,79,71,Poor,Good
S080869,83,25,52,NIL,Good
S080870,87,43,47,Good,Good
S080871,88,76,45,Good,Poor
S080872,85,96,66,Poor,Average
S080873,44,99,55,Average,Average
S080874,98,32,83,Poor,Average
S080875,56,49,48,Good,Average
S080876,44,59,97,Poor,Good
S080877,39,93,87,Good,Poor
S080878,84,63,49,Average,Poor
S080879,38,28,23,Average,Good
S080880,68,40,20,Good,Poor
S080881,84,88,89,Good,Good
S080882,99,58,53,Poor,Good
S080883,57,97,47,NIL,Average
S080884,20,75,87,NIL,Good
S080885,78,88,76,NIL,Poor
S080886,70,50,96,Good,Average
S080887,21,56,47,Average,Good
S080888,88,54,23,Poor,Average
S080889,43,44,46,Poor,Poor
S080890,50,57,95,Good,Good
S080891,33,24,58,Good,Good
S080892,51,59,27,Good,Poor
S080893,43,87,64,NIL,Good
S080894,47,36,25,NIL,Poor
S080895,53,35,56,Good,Poor
S080896,23,78,92,NIL,Poor
S080897,75,62,71,Average,Good
S080898,82,52,53,NIL,Average
S080899,79,91,51,Poor,Good
S080900,21,92,46,Poor,Good
S080901,49,100,63,Good,Average
S080902,40,90,65,Poor,Good
S080903,79,64,35,Average,Good
S080904,91,33,71,NIL,Average
S080905,29,70,71,Poor,Good
S080906,83,44,71,Average,Poor
S080907,55,20,40,NIL,Poor
S080908,94,91,50,Average,Average
S080909,77,44,21,Poor,Average
S080910,24,38,71,Poor,Good
S080911,49,87,59,Average,Good
S080912,52,50,30,NIL,Average
S080913,85,42,97,Good,Average
S080914,40,90,98,Good,Poor
S080915,63,82,79,Poor,Average
S080916,86,28,21,NIL,Poor
S080917,52,85,50,Poor,Average
S080918,47,73,41,Average,Average
S080919,35,51,90,NIL,Poor
S080920,47,61,90,Poor,Poor
S080921,81,95,48,NIL,Poor
S080922,84,62,57,NIL,Good
S080923,93,24,80,NIL,Average
S080924,96,73,84,NIL,Poor
S080925,20,84,57,Good,Poor
S080926,50,27,52,Good,Average
S080927,46,26,88,Poor,Average
S080928,67,20,50,Average,Average
S080929,71,77,55,Average,Poor
S080930,69,27,45,Poor,Good
S080931,35,60,73,Average,Average
S080932,80,62,43,Average,Average
S080933,25,81,85,Good,Average
S080934,90,90,53,Good,Good
S080935,81,67,53,NIL,Poor
S080936,36,34,78,Average,Average
S080937,97,29,41,Average,Poor
S080938,35,79,34,NIL,Poor
S080939,85,59,47,Poor,Poor
S080940,53,28,38,Good,Poor
S080941,82,49,59,Good,Good
S080942,43,48,88,Average,Good
S080943,43,47,59,NIL,Average
S080944,59,52,44,Average,Poor
S080945,79,20,32,Good,Average
S080946,36,56,74,Poor,Average
S080947,80,32,33,Good,Poor
S080948,73,96,86,Good,Poor
S080949,34,93,28,Average,Good
S080950,77,59,87,NIL,Poor
S080951,93,80,58,Good,Average
S080952,32,57,99,NIL,Poor
S080953,47,44,99,NIL,Average
S080954,28,89,36,Average,Average
S080955,49,88,90,Good,Average
S080956,25,59,47,Poor,Good
S080957,82,41,34,Poor,Poor
S080958,25,59,78,Average,Good
S080959,97,29,36,NIL,Poor
S080960,44,89,47,Good,Average
S080961,30,31,52,Good,Average
S080962,20,85,36,Poor,Average
S080963,83,66,66,NIL,Average
S080964,55,34,25,Good,Poor
S080965,31,55,91,Good,Average
S080966,20,50,56,Good,Good
S080967,26,46,43,Average,Poor
S080968,67,84,77,Good,Poor
S080969,70,51,64,Good,Poor
S080970,45,58,85,Poor,Good
S080971,53,38,91,Good,Poor
S080972,75,77,57,NIL,Good
S080973,39,64,38,Poor,Average
S080974,64,64,70,NIL,Poor
S080975,43,40,25,Poor,Poor
S080976,56,43,72,Poor,Poor
S080977,80,59,39,Poor,Average
S080978,64,63,97,Good,Average
S080979,42,51,69,Poor,Average
S080980,20,81,30,NIL,Average
S080981,61,36,67,Good,Poor
S080982,96,79,26,Good,Poor
S080983,42,22,78,Average,Poor
S080984,55,93,91,Average,Average
S080985,58,26,24,Poor,Poor
S080986,32,50,44,Poor,Average
S080987,84,72,45,Average,Average
S080988,44,99,87,Poor,Average
S080989,29,69,59,Poor,Average
S080990,71,90,59,Good,Poor
S080991,95,100,75,NIL,Good
S080992,87,30,40,Average,Poor
S080993,31,57,96,NIL,Poor
S080994,99,91,58,NIL,Poor
S080995,91,41,28,NIL,Poor
S080996,22,97,24,Poor,Poor
S080997,63,29,22,NIL,Poor
S080998,37,49,31,Poor,Average
S080999,63,72,24,Poor,Poor
S081000,66,42,69,Good,Good
