StudentID,IAT1,IAT2,Model_Mark,Prev_Year_Label,Label
S020828,56,98,79,NIL,Good
S020829,93,21,61,Poor,Poor
S020830,97,48,81,Average,Average
S020831,29,62,69,NIL,Average
S020832,93,23,60,Poor,Poor
S020833,58,57,27,NIL,Good
S020834,44,60,92,Good,Poor
S020835,48,33,96,Poor,Average
S020836,31,46,98,Good,Poor
S020837,53,46,38,Good,Poor
S020838,21,31,76,Poor,Good
S020839,41,88,38,Average,Good
S020840,92,46,55,Good,Good
S020841,62,44,45,Poor,Average
S020842,27,20,66,Average,Poor
S020843,39,95,43,Good,Average
S020844,33,68,79,Good,Poor
S020845,94,53,83,NIL,Poor
S020846,39,41,26,Average,Good
S020847,79,98,80,Poor,Poor
S020848,90,96,88,Poor,Average
S020849,67,97,40,Average,Poor
S020850,77,31,20,Good,Average
S020851,73,60,41,Poor,Poor
S020852,74,32,74,Good,Good
S020853,59,88,61,Poor,Good
S020854,98,83,29,Poor,Poor
S020855,33,54,22,NIL,Average
S020856,56,71,95,Poor,Good
S020857,51,59,82,Poor,Poor
S020858,44,74,66,Good,Good
S020859,52,43,70,Poor,Poor
S020860,85,53,97,Average,Good
S020861,79,92,95,Good,Average
S020862,70,100,81,Poor,Poor
S020863,63,67,73,Good,Poor
S020864,48,57,94,NIL,Good
S020865,64,43,67,Good,Average
S020866,38,25,23,Good,Good
S020867,93,57,40,Average,Poor
S020868,22,36,63,Good,Poor
S020869,50,42,58,Good,Good
S020870,72,27,21,NIL,Poor
S020871,46,93,28,NIL,Average
S020872,28,89,33,Good,Average
S020873,62,97,37,Poor,Average
S020874,31,88,85,Average,Good
S020875,43,85,61,Good,Poor
S020876,39,20,50,Average,Average
S020877,67,100,88,Poor,Good
S020878,71,65,37,NIL,Average
S020879,72,86,89,NIL,Poor
S020880,29,45,36,Average,Average
S020881,58,46,42,Average,Good
S020882,57,43,89,NIL,Good
S020883,49,40,82,NIL,Poor
S020884,74,97,88,NIL,Poor
S020885,94,52,63,Average,Average
S020886,48,60,70,Poor,Poor
S020887,38,65,87,NIL,Average
S020888,77,37,49,Average,Good
S020889,31,38,53,NIL,Poor
S020890,23,20,56,Poor,Good
S020891,94,38,53,Poor,Poor
S020892,86,97,53,Average,Poor
S020893,22,96,57,Average,Average
S020894,48,77,60,Average,Poor
S020895,87,36,64,Good,Average
S020896,43,85,51,Good,Good
S020897,99,47,83,NIL,Good
S020898,29,68,90,Average,Average
S020899,74,35,88,NIL,Poor
S020900,71,79,96,Average,Good
S020901,89,41,60,Good,Poor
S020902,48,38,55,Average,Poor
S020903,46,31,98,NIL,Good
S020904,70,57,97,NIL,Poor
S020905,85,29,67,Poor,Good
S020906,97,39,43,Poor,Average
S020907,87,74,49,NIL,Average
S020908,55,38,34,Poor,Average
S020909,31,69,65,Poor,Average
S020910,63,71,48,Poor,Average
S020911,63,70,31,Good,Good
S020912,84,63,43,Good,Poor
S020913,37,48,94,Average,Poor
S020914,41,28,58,Good,Poor
S020915,88,57,59,Good,Good
S020916,56,65,54,Good,Average
S020917,67,24,44,Average,Average
S020918,93,53,48,Average,Good
S020919,36,72,61,Poor,Good
S020920,45,100,64,NIL,Good
S020921,40,41,88,Poor,Good
S020922,56,47,91,Average,Average
S020923,49,87,52,Poor,Poor
S020924,80,66,37,Good,Good
S020925,45,65,93,Good,Good
S020926,68,21,57,NIL,Average
S020927,91,50,72,Average,Average
S020928,52,95,84,Poor,Good
S020929,81,33,81,Good,Average
S020930,71,37,52,Average,Average
S020931,82,78,20,Average,Poor
S020932,91,24,28,Poor,Good
S020933,84,79,93,Average,Poor
S020934,47,98,81,Poor,Poor
S020935,69,49,73,Poor,Average
S020936,97,49,30,Poor,Good
S020937,42,67,98,Poor,Average
S020938,26,55,24,Average,Average
S020939,45,77,73,Average,Poor
S020940,96,72,97,Good,Good
S020941,91,81,43,NIL,Poor
S020942,85,66,61,Average,Poor
S020943,37,35,55,NIL,Good
S020944,80,24,26,Good,Average
S020945,64,87,46,Average,Poor
S020946,22,30,80,Good,Average
S020947,25,69,93,NIL,Average
S020948,64,24,73,Average,Poor
S020949,31,62,59,Average,Poor
S020950,33,51,86,NIL,Poor
S020951,33,77,21,NIL,Good
S020952,71,25,85,NIL,Average
S020953,92,21,24,Average,Poor
S020954,44,82,54,NIL,Good
S020955,81,69,64,Good,Poor
S020956,61,72,27,Good,Average
S020957,21,55,64,Poor,Poor
S020958,46,38,90,NIL,Poor
S020959,20,54,50,NIL,Good
S020960,75,49,74,Good,Poor
S020961,35,76,49,Poor,Poor
S020962,30,76,99,Average,Good
S020963,55,76,33,Good,Good
S020964,37,20,79,NIL,Good
S020965,48,37,50,NIL,Good
S020966,32,38,28,Good,Average
S020967,91,31,51,NIL,Average
S020968,35,78,75,Poor,Poor
S020969,42,60,45,Average,Poor
S020970,63,52,47,Poor,Poor
S020971,54,92,68,Average,Poor
S020972,22,98,40,Good,Good
S020973,31,67,28,Average,Good
S020974,92,47,79,Average,Poor
S020975,65,72,62,NIL,Poor
S020976,59,29,80,Good,Average
S020977,80,44,40,Poor,Poor
S020978,27,50,41,Average,Good
S020979,89,61,26,Poor,Average
S020980,22,68,42,Good,Poor
S020981,48,91,21,NIL,Good
S020982,75,36,97,Good,Poor
S020983,94,50,85,Average,Poor
S020984,80,73,31,Good,Good
S020985,91,90,42,Good,Poor
S020986,74,52,25,Good,Good
S020987,72,53,35,NIL,Average
S020988,39,96,65,Average,Poor
S020989,53,50,98,NIL,Good
S020990,53,87,89,Poor,Good
S020991,35,42,100,Poor,Average
S020992,45,81,61,NIL,Average
S020993,58,59,22,Good,Good
S020994,40,20,56,Good,Poor
S020995,91,93,32,Good,Good
S020996,29,28,65,Poor,Poor
S020997,20,62,61,NIL,Average
S020998,86,32,93,NIL,Average
S020999,31,87,41,Average,Average
S021000,23,32,57,Good,Average
