StudentID,IAT1,IAT2,Model_Mark,Prev_Year_Label,Label
S070828,77,86,57,Poor,Average
S070829,75,72,58,Average,Average
S070830,58,45,63,Poor,Good
S070831,25,95,76,NIL,Good
S070832,68,81,58,Poor,Poor
S070833,70,23,30,Average,Average
S070834,65,34,63,Good,Average
S070835,48,45,60,Good,Poor
S070836,92,45,37,Good,Good
S070837,84,34,98,Good,Average
S070838,96,64,46,Good,Average
S070839,73,93,90,Poor,Average
S070840,22,36,45,Average,Average
S070841,33,46,72,Poor,Good
S070842,93,92,100,NIL,Good
S070843,20,93,76,NIL,Average
S070844,24,68,78,Good,Poor
S070845,32,51,42,NIL,Average
S070846,41,40,44,Average,Poor
S070847,60,32,32,Average,Poor
S070848,83,86,27,Poor,Poor
S070849,20,26,21,Poor,Good
S070850,49,71,49,Good,Average
S070851,87,77,73,Poor,Poor
S070852,37,31,75,Average,Average
S070853,95,94,67,Average,Good
S070854,30,48,58,Good,Average
S070855,74,39,89,Poor,Good
S070856,21,32,79,NIL,Poor
S070857,63,89,66,Average,Average
S070858,60,30,60,NIL,Good
S070859,32,88,32,Poor,Average
S070860,52,43,58,NIL,Average
S070861,88,38,91,Good,Good
S070862,49,20,89,Poor,Good
S070863,70,89,22,Average,Average
S070864,95,44,66,Poor,Good
S070865,55,41,47,Good,Average
S070866,100,78,65,NIL,Good
S070867,53,86,96,Poor,Average
S070868,33,59,44,Good,Average
S070869,43,60,65,NIL,Poor
S070870,40,23,37,Good,Average
S070871,24,21,91,Poor,Average
S070872,40,23,35,Good,Poor
S070873,49,96,46,Poor,Good
S070874,77,50,40,Good,Average
S070875,83,65,97,Good,Average
S070876,70,77,20,Good,Average
S070877,76,45,32,Average,Good
S070878,42,40,84,Average,Poor
S070879,83,51,69,Poor,Poor
S070880,22,84,30,Poor,Poor
S070881,82,62,43,Average,Poor
S070882,75,96,68,Good,Average
S070883,73,38,55,Good,Poor
S070884,84,65,64,Poor,Good
S070885,38,97,59,Average,Good
S070886,81,66,45,Poor,Average
S070887,41,34,37,NIL,Average
S070888,85,36,84,Poor,Average
S070889,95,22,40,Good,Good
S070890,70,36,51,NIL,Average
S070891,27,31,81,NIL,Poor
S070892,90,48,62,Poor,Good
S070893,25,47,37,Poor,Poor
S070894,66,75,24,NIL,Average
S070895,87,70,43,Average,Poor
S070896,95,60,80,Poor,Average
S070897,100,25,85,Poor,Average
S070898,38,74,29,Poor,Poor
S070899,23,52,98,NIL,Average
S070900,27,49,33,NIL,Average
S070901,91,26,94,NIL,Poor
S070902,33,28,74,NIL,Good
S070903,76,43,36,Good,Average
S070904,28,76,94,NIL,Good
S070905,79,42,48,Average,Good
S070906,69,23,29,Poor,Average
S070907,36,59,91,NIL,Average
S070908,65,31,42,Good,Poor
S070909,93,86,38,NIL,Poor
S070910,93,25,88,Good,Average
S070911,57,26,55,Poor,Good
S070912,61,22,78,Good,Average
S070913,55,53,70,Good,Poor
S070914,38,40,37,Average,Average
S070915,29,74,53,Good,Good
S070916,28,50,80,Good,Average
S070917,73,30,60,NIL,Good
S070918,96,99,55,Poor,Good
S070919,38,68,27,NIL,Average
S070920,98,80,47,NIL,Good
S070921,23,50,33,Average,Good
S070922,93,76,25,Average,Good
S070923,80,78,77,Average,Good
S070924,45,66,95,Good,Average
S070925,36,47,90,Average,Good
S070926,93,37,97,NIL,Good
S070927,48,25,95,Average,Poor
S070928,39,54,61,Poor,Average
S070929,34,93,58,NIL,Good
S070930,89,70,69,Average,Poor
S070931,32,100,21,Poor,Poor
S070932,71,27,68,Average,Good
S070933,50,54,62,NIL,Good
S070934,92,28,78,Average,Good
S070935,91,27,32,NIL,Average
S070936,65,30,95,NIL,Good
S070937,87,78,73,Average,Average
S070938,65,97,49,Average,Average
S070939,88,23,94,Average,Average
S070940,57,46,74,Average,Good
S070941,27,55,69,NIL,Good
S070942,46,61,71,NIL,Good
S070943,74,84,47,NIL,Poor
S070944,49,37,95,Poor,Average
S070945,66,79,100,Poor,Good
S070946,51,49,65,Average,Average
S070947,94,93,30,NIL,Average
S070948,78,58,42,NIL,Poor
S070949,60,72,34,Good,Good
S070950,77,30,29,Good,Average
S070951,90,56,35,Average,Good
S070952,30,90,97,Average,Poor
S070953,84,35,41,NIL,Average
S070954,48,76,75,Good,Average
S070955,96,50,78,Average,Poor
S070956,24,55,40,Average,Average
S070957,38,83,34,NIL,Average
S070958,64,43,56,Poor,Good
S070959,98,83,70,Good,Good
S070960,78,98,76,NIL,Poor
S070961,27,27,95,Good,Average
S070962,26,28,98,Good,Poor
S070963,93,73,82,Poor,Poor
S070964,88,83,78,Average,Good
S070965,95,68,20,NIL,Average
S070966,34,29,99,Good,Good
S070967,68,90,50,Good,Poor
S070968,59,94,64,Poor,Good
S070969,53,26,20,NIL,Good
S070970,78,21,92,Average,Poor
S070971,74,67,36,NIL,Poor
S070972,72,29,83,NIL,Poor
S070973,30,58,41,Poor,Good
S070974,52,21,69,Good,Average
S070975,86,60,84,Good,Good
S070976,57,43,94,Average,Good
S070977,62,77,99,NIL,Good
S070978,34,79,97,Poor,Average
S070979,26,74,67,Good,Poor
S070980,88,85,54,Poor,Good
S070981,84,84,46,NIL,Poor
S070982,81,33,26,Average,Good
S070983,62,46,79,NIL,Poor
S070984,81,96,87,NIL,Poor
S070985,21,82,49,Good,Good
S070986,85,72,75,Good,Average
S070987,63,38,86,Average,Poor
S070988,90,94,43,Good,Poor
S070989,30,21,73,Poor,Average
S070990,68,22,54,Poor,Poor
S070991,89,41,37,NIL,Average
S070992,79,64,41,Good,Poor
S070993,99,89,33,Good,Poor
S070994,65,24,20,Good,Average
S070995,45,65,22,Good,Average
S070996,65,76,88,NIL,Poor
S070997,36,72,65,Good,Average
S070998,97,69,77,Good,Poor
S070999,96,60,45,NIL,Poor
S071000,53,52,26,Average,Good
