StudentID,IAT1,IAT2,Model_Mark,Prev_Year_Label,Label
S040827,57,91,31,NIL,Poor
S040828,97,75,47,NIL,Poor
S040829,42,85,38,Average,Good
S040830,35,24,56,Average,Average
S040831,39,37,69,Average,Average
S040832,30,90,44,NIL,Average
S040833,44,40,91,Good,Average
S040834,56,30,77,Poor,Good
S040835,93,97,62,Poor,Good
S040836,84,83,86,Good,Average
S040837,30,89,26,Poor,Poor
S040838,63,89,93,NIL,Average
S040839,62,81,21,NIL,Good
S040840,89,81,93,Poor,Average
S040841,95,91,37,Good,Average
S040842,53,70,85,Average,Average
S040843,94,87,90,Good,Good
S040844,26,42,85,Average,Good
S040845,67,74,62,NIL,Average
S040846,67,60,37,Poor,Poor
S040847,50,59,71,Average,Good
S040848,63,58,20,Good,Poor
S040849,61,80,69,Average,Average
S040850,65,69,55,Poor,Average
S040851,54,23,28,Average,Poor
S040852,76,80,85,Average,Average
S040853,95,54,50,Poor,Average
S040854,85,97,33,Poor,Good
S040855,53,40,68,NIL,Good
S040856,89,93,88,Average,Poor
S040857,32,89,20,Average,Poor
S040858,94,54,53,NIL,Poor
S040859,57,43,56,NIL,Average
S040860,83,60,65,Good,Poor
S040861,23,89,20,NIL,Good
S040862,45,88,77,NIL,Poor
S040863,88,98,82,Average,Good
S040864,99,98,92,NIL,Poor
S040865,36,70,52,Good,Good
S040866,54,32,23,Poor,Poor
S040867,52,31,94,Good,Average
S040868,22,73,99,Average,Average
S040869,70,92,92,Poor,Good
S040870,34,88,69,NIL,Poor
S040871,78,38,68,Average,Good
S040872,66,23,36,NIL,Poor
S040873,87,45,78,Poor,Average
S040874,59,29,45,Good,Poor
S040875,55,26,35,Poor,Poor
S040876,28,82,51,NIL,Good
S040877,21,41,79,Poor,Poor
S040878,56,47,74,NIL,Good
S040879,27,43,97,NIL,Good
S040880,96,91,85,Good,Good
S040881,24,44,53,NIL,Poor
S040882,68,78,43,Good,Poor
S040883,43,26,61,Good,Good
S040884,46,47,93,Good,Average
S040885,68,76,56,Poor,Good
S040886,42,96,58,Poor,Poor
S040887,87,99,67,Poor,Good
S040888,96,26,22,Average,Poor
S040889,24,26,52,NIL,Good
S040890,79,84,23,Average,Poor
S040891,100,23,80,Good,Poor
S040892,100,74,66,Average,Good
S040893,83,47,98,NIL,Good
S040894,29,66,32,NIL,Good
S040895,61,20,94,NIL,Average
S040896,99,76,80,Average,Poor
S040897,29,82,94,NIL,Average
S040898,73,91,34,Poor,Poor
S040899,93,27,35,Average,Good
S040900,97,85,52,Poor,Good
S040901,84,59,87,Poor,Good
S040902,25,55,94,NIL,Poor
S040903,38,99,57,Poor,Average
S040904,64,71,83,Average,Average
S040905,32,71,25,NIL,Poor
S040906,49,33,71,Average,Average
S040907,34,22,63,Good,Good
S040908,25,95,30,NIL,Average
S040909,69,75,74,NIL,Poor
S040910,80,28,31,NIL,Average
S040911,47,70,65,NIL,Good
S040912,98,37,99,Poor,Good
S040913,39,97,50,Poor,Average
S040914,57,30,46,Average,Average
S040915,51,46,54,Good,Average
S040916,41,22,43,NIL,Poor
S040917,33,22,71,Average,Good
S040918,62,46,58,NIL,Average
S040919,21,77,88,Good,Average
S040920,69,91,76,Average,Poor
S040921,69,65,48,Average,Poor
S040922,29,26,33,Good,Good
S040923,86,74,96,Average,Poor
S040924,94,54,91,Good,Good
S040925,30,26,41,Good,Good
S040926,30,39,69,Average,Good
S040927,58,30,42,NIL,Poor
S040928,32,46,88,Poor,Average
S040929,72,39,72,Average,Average
S040930,56,78,69,Average,Average
S040931,90,53,52,Poor,Average
S040932,36,33,97,NIL,Poor
S040933,70,28,68,NIL,Poor
S040934,55,25,81,Good,Average
S040935,83,33,25,Good,Good
S040936,43,53,88,NIL,Good
S040937,71,54,71,Average,Poor
S040938,75,80,97,Average,Good
S040939,59,20,90,Poor,Poor
S040940,97,47,22,Average,Good
S040941,92,68,20,NIL,Poor
S040942,44,51,97,Good,Good
S040943,54,64,89,Poor,Good
S040944,47,24,90,Poor,Poor
S040945,57,48,82,Poor,Average
S040946,68,86,34,Poor,Poor
S040947,35,95,21,NIL,Good
S040948,88,62,71,Good,Poor
S040949,46,93,75,Poor,Good
S040950,70,38,96,NIL,Good
S040951,88,42,24,Average,Average
S040952,48,57,32,Good,Average
S040953,26,89,97,Poor,Good
S040954,70,40,61,Poor,Poor
S040955,100,61,60,Poor,Average
S040956,86,37,90,Good,Poor
S040957,78,92,36,Good,Good
S040958,54,51,20,Good,Poor
S040959,27,66,96,NIL,Average
S040960,71,62,36,NIL,Good
S040961,74,79,55,Average,Average
S040962,68,37,86,Average,Good
S040963,40,58,70,Average,Good
S040964,69,45,75,NIL,Good
S040965,80,23,72,Average,Poor
S040966,45,31,59,Good,Average
S040967,28,100,61,NIL,Average
S040968,85,56,22,Average,Average
S040969,28,88,73,Average,Good
S040970,67,22,84,NIL,Average
S040971,77,84,35,Average,Good
S040972,88,41,67,NIL,Poor
S040973,66,45,35,Average,Average
S040974,47,73,75,Good,Average
S040975,91,31,78,Poor,Good
S040976,98,31,67,NIL,Poor
S040977,76,29,84,Good,Average
S040978,20,90,23,NIL,Average
S040979,62,62,46,Good,Good
S040980,25,64,85,Good,Good
S040981,60,90,47,Poor,Good
S040982,48,57,42,Good,Good
S040983,56,86,29,Poor,Poor
S040984,46,51,68,Poor,Average
S040985,63,93,70,Good,Average
S040986,38,58,53,NIL,Average
S040987,68,73,28,Poor,Poor
S040988,61,58,70,Good,Good
S040989,25,67,77,NIL,Good
S040990,55,90,24,Poor,Average
S040991,33,84,91,Average,Good
S040992,66,41,73,NIL,Poor
S040993,40,66,30,Average,Average
S040994,48,87,94,Poor,Poor
S040995,40,79,36,Poor,Poor
S040996,47,99,25,Poor,Poor
S040997,56,26,51,Average,Average
S040998,69,64,70,Poor,Good
S040999,96,70,72,Poor,Good
S041000,28,55,61,Poor,Average
